23
23
['0', '23', '380', '446', '148', '10', '195', '377', '428', '86', '507', '526', '486', '45', '91', '58', '12', '353', '88', '136', '35', '189', '205']
['0', '333', '131', '355', '512', '362', '461', '128', '451', '442', '470', '276', '495', '86', '223', '387', '17', '427', '206', '326', '501', '82', '213']
['0', '334', '275', '336', '229', '217', '151', '50', '57', '193', '14', '459', '269', '236', '460', '179', '437', '422', '209', '273', '282', '398', '139']
['0', '335', '223', '101', '485', '352', '293', '256', '25', '123', '220', '22', '170', '63', '520', '267', '327', '201', '401', '506', '391', '428', '404']
['0', '336', '388', '103', '297', '163', '220', '412', '209', '154', '206', '113', '351', '319', '376', '83', '313', '161', '236', '431', '476', '487', '307']
['0', '337', '522', '264', '74', '247', '381', '358', '61', '475', '265', '149', '299', '467', '148', '294', '391', '144', '56', '455', '101', '519', '456']
['0', '338', '503', '481', '155', '78', '486', '199', '373', '113', '189', '154', '254', '163', '88', '444', '294', '164', '485', '339', '477', '507', '34']
['0', '339', '208', '9', '500', '235', '472', '83', '162', '32', '27', '134', '3', '309', '369', '420', '61', '157', '326', '258', '417', '243', '39']
['0', '340', '359', '128', '252', '452', '513', '141', '465', '150', '374', '316', '163', '220', '241', '393', '248', '408', '167', '250', '61', '289', '493']
['0', '341', '113', '147', '173', '167', '403', '204', '144', '38', '75', '382', '172', '109', '64', '20', '53', '512', '136', '80', '485', '413', '143']
['0', '342', '430', '218', '525', '383', '167', '203', '29', '84', '527', '423', '47', '145', '190', '66', '456', '424', '183', '31', '420', '328', '13']
['0', '343', '104', '347', '349', '370', '191', '239', '388', '398', '526', '462', '309', '192', '53', '185', '26', '14', '154', '451', '487', '180', '475']
['0', '344', '404', '209', '437', '323', '309', '358', '373', '251', '423', '401', '317', '204', '12', '338', '330', '135', '48', '424', '472', '261', '178']
['0', '345', '340', '400', '150', '244', '492', '76', '102', '175', '335', '20', '282', '238', '79', '179', '304', '74', '441', '90', '466', '419', '354']
['0', '346', '43', '452', '249', '454', '495', '356', '513', '87', '45', '527', '499', '82', '423', '156', '373', '273', '285', '252', '503', '40', '486']
['0', '347', '168', '231', '392', '305', '298', '199', '456', '240', '215', '172', '97', '336', '113', '224', '70', '295', '83', '366', '197', '469', '78']
['0', '348', '2', '27', '250', '90', '119', '318', '135', '378', '156', '295', '32', '236', '361', '242', '198', '472', '315', '496', '130', '105', '61']
['0', '349', '187', '58', '371', '220', '146', '457', '497', '368', '25', '102', '118', '128', '337', '422', '374', '250', '269', '75', '469', '391', '369']
['0', '350', '199', '280', '290', '375', '126', '78', '516', '138', '437', '258', '328', '73', '380', '360', '136', '37', '370', '236', '10', '318', '208']
['0', '351', '225', '491', '145', '367', '334', '323', '230', '169', '94', '38', '311', '296', '447', '375', '355', '451', '425', '150', '321', '10', '336']
['0', '352', '121', '184', '458', '465', '165', '365', '127', '289', '129', '526', '81', '90', '203', '335', '394', '358', '101', '175', '169', '85', '408']
['0', '353', '326', '441', '207', '523', '502', '490', '18', '257', '522', '83', '396', '197', '99', '400', '185', '279', '219', '308', '366', '85', '247']
['0', '354', '96', '517', '128', '198', '98', '284', '151', '350', '116', '268', '279', '365', '497', '449', '190', '271', '495', '326', '80', '109', '359']
['0', '355', '243', '407', '513', '98', '245', '400', '51', '396', '77', '61', '146', '464', '472', '40', '433', '17', '168', '224', '347', '500', '122']
['0', '356', '279', '296', '39', '258', '286', '20', '8', '210', '310', '36', '124', '288', '268', '456', '287', '29', '277', '171', '3', '89', '70']
['0', '357', '55', '369', '119', '190', '320', '478', '449', '290', '342', '259', '189', '113', '514', '41', '225', '208', '88', '9', '39', '163', '136']
['0', '358', '465', '9', '496', '123', '486', '66', '52', '346', '102', '24', '417', '17', '401', '320', '331', '168', '86', '4', '397', '278', '479']
['0', '359', '295', '278', '165', '410', '460', '22', '132', '174', '273', '248', '113', '430', '411', '418', '27', '126', '156', '251', '28', '454', '223']
['0', '360', '494', '74', '308', '350', '260', '331', '112', '351', '168', '236', '63', '392', '86', '224', '437', '469', '398', '463', '176', '364', '55']
['0', '361', '10', '124', '511', '113', '173', '247', '483', '355', '160', '206', '484', '195', '114', '374', '420', '452', '496', '131', '125', '406', '221']
['0', '362', '308', '141', '206', '203', '305', '46', '428', '182', '234', '505', '323', '168', '392', '185', '388', '275', '67', '267', '130', '402', '91']
['0', '363', '419', '109', '211', '428', '397', '11', '69', '131', '66', '124', '413', '290', '196', '228', '347', '312', '154', '461', '517', '168', '404']
['0', '364', '416', '521', '413', '109', '116', '394', '283', '259', '346', '514', '371', '404', '78', '266', '287', '107', '143', '499', '506', '115', '505']
['0', '365', '185', '482', '430', '508', '177', '29', '292', '95', '75', '107', '135', '10', '391', '344', '109', '500', '55', '303', '518', '123', '380']
['0', '366', '262', '109', '439', '204', '64', '157', '59', '485', '341', '468', '232', '480', '405', '489', '458', '348', '443', '280', '281', '373', '210']
['0', '367', '208', '244', '224', '454', '191', '154', '423', '264', '263', '32', '165', '47', '278', '453', '419', '218', '153', '496', '475', '336', '495']
['0', '368', '236', '268', '486', '399', '37', '352', '455', '253', '64', '2', '412', '176', '41', '162', '441', '160', '20', '517', '333', '257', '202']
['0', '369', '62', '353', '86', '273', '495', '19', '318', '470', '340', '377', '522', '27', '372', '473', '274', '124', '8', '290', '1', '309', '396']
['0', '370', '278', '328', '380', '320', '442', '63', '273', '445', '329', '521', '354', '239', '298', '294', '456', '156', '330', '459', '361', '20', '443']
['0', '371', '129', '524', '119', '252', '141', '379', '168', '265', '528', '481', '104', '161', '456', '384', '30', '485', '446', '421', '187', '217', '320']
['0', '372', '368', '314', '313', '89', '429', '413', '252', '279', '489', '143', '311', '200', '455', '147', '305', '210', '518', '90', '181', '71', '226']
['0', '373', '336', '190', '484', '325', '126', '435', '101', '224', '71', '97', '399', '369', '366', '315', '294', '524', '1', '459', '267', '253', '78']
['0', '374', '363', '314', '89', '380', '235', '51', '377', '266', '135', '178', '54', '4', '287', '489', '522', '129', '46', '347', '190', '276', '177']
['0', '375', '40', '521', '255', '125', '257', '77', '381', '253', '244', '461', '359', '73', '63', '296', '251', '112', '70', '199', '417', '58', '510']
['0', '376', '232', '100', '331', '421', '315', '140', '222', '455', '173', '335', '362', '480', '92', '296', '94', '482', '441', '270', '438', '526', '286']
['0', '377', '470', '286', '304', '309', '332', '72', '271', '360', '305', '48', '117', '132', '40', '203', '186', '54', '249', '238', '301', '145', '219']
['0', '378', '458', '265', '231', '372', '21', '217', '4', '445', '520', '508', '402', '288', '439', '476', '412', '241', '393', '366', '371', '92', '252']
['0', '379', '415', '349', '398', '116', '239', '165', '160', '435', '209', '467', '420', '301', '146', '522', '509', '177', '195', '265', '35', '347', '79']
['0', '380', '425', '371', '44', '276', '317', '157', '368', '140', '286', '114', '277', '39', '207', '151', '77', '21', '198', '167', '193', '236', '203']
['0', '381', '227', '258', '274', '40', '117', '137', '244', '413', '463', '391', '295', '243', '79', '124', '44', '107', '152', '508', '186', '277', '454']
['0', '382', '118', '56', '257', '510', '34', '449', '219', '473', '390', '269', '110', '67', '486', '335', '250', '10', '68', '322', '405', '498', '190']
['0', '383', '403', '80', '264', '274', '185', '92', '267', '296', '171', '166', '220', '148', '276', '510', '183', '38', '416', '406', '227', '419', '140']
['0', '384', '152', '316', '404', '412', '16', '325', '296', '115', '354', '72', '42', '250', '451', '4', '282', '89', '150', '47', '436', '154', '242']
['0', '385', '486', '250', '122', '174', '109', '441', '145', '499', '63', '507', '52', '131', '372', '527', '115', '310', '272', '520', '318', '513', '398']
['0', '386', '516', '257', '518', '71', '175', '195', '299', '519', '76', '4', '381', '317', '293', '119', '324', '140', '75', '139', '172', '461', '501']
['0', '387', '290', '362', '88', '192', '178', '357', '376', '341', '208', '254', '391', '172', '310', '87', '269', '460', '457', '204', '146', '267', '270']
['0', '388', '469', '423', '478', '484', '342', '39', '489', '437', '363', '454', '149', '24', '209', '527', '83', '404', '240', '146', '420', '228', '517']
['0', '389', '381', '2', '403', '457', '99', '179', '128', '59', '236', '346', '7', '398', '467', '56', '144', '383', '519', '36', '189', '508', '360']
['0', '390', '132', '186', '67', '482', '230', '393', '214', '258', '56', '97', '382', '176', '5', '374', '480', '88', '406', '249', '27', '95', '145']
['0', '391', '205', '273', '216', '479', '41', '42', '234', '466', '147', '304', '251', '77', '283', '302', '69', '112', '55', '288', '61', '152', '334']
['0', '392', '329', '203', '478', '63', '166', '393', '184', '18', '298', '72', '199', '300', '173', '76', '78', '356', '198', '480', '333', '248', '474']
['0', '393', '80', '467', '204', '195', '221', '331', '160', '360', '469', '189', '233', '387', '48', '489', '383', '108', '362', '218', '149', '213', '382']
['0', '394', '489', '35', '385', '450', '459', '470', '212', '186', '378', '242', '3', '168', '38', '357', '287', '210', '295', '120', '127', '85', '258']
['0', '395', '164', '241', '319', '78', '403', '185', '46', '504', '313', '243', '88', '113', '128', '369', '149', '251', '340', '32', '169', '73', '405']
['0', '396', '71', '237', '371', '502', '503', '80', '506', '477', '169', '30', '116', '424', '273', '481', '349', '436', '127', '60', '283', '400', '351']
['0', '397', '235', '147', '74', '109', '367', '226', '118', '427', '382', '387', '150', '78', '70', '245', '175', '241', '123', '161', '375', '102', '473']
['0', '398', '425', '453', '413', '166', '248', '218', '210', '331', '105', '236', '520', '468', '67', '120', '200', '344', '90', '94', '300', '44', '235']
['0', '399', '199', '177', '256', '77', '113', '85', '57', '63', '416', '385', '468', '107', '321', '392', '96', '426', '47', '135', '100', '155', '44']
['0', '400', '444', '491', '408', '185', '240', '343', '525', '315', '427', '471', '304', '70', '196', '317', '392', '136', '425', '188', '519', '370', '417']
['0', '401', '297', '475', '525', '364', '377', '141', '71', '62', '19', '366', '97', '184', '136', '439', '435', '190', '461', '100', '14', '160', '298']
['0', '402', '13', '1', '420', '184', '298', '240', '528', '383', '88', '6', '516', '152', '130', '191', '313', '447', '320', '163', '150', '455', '51']
['0', '403', '390', '149', '82', '157', '519', '313', '59', '351', '455', '406', '39', '254', '193', '151', '395', '168', '190', '378', '332', '173', '444']
['0', '404', '337', '29', '90', '59', '199', '177', '350', '232', '443', '320', '465', '328', '450', '181', '339', '77', '173', '356', '117', '79', '513']
['0', '405', '418', '156', '277', '32', '61', '136', '84', '297', '475', '26', '492', '206', '304', '72', '322', '191', '36', '256', '166', '365', '239']
['0', '406', '121', '135', '424', '284', '218', '327', '500', '67', '331', '228', '334', '446', '361', '273', '170', '382', '192', '198', '42', '312', '467']
['0', '407', '353', '357', '71', '492', '419', '155', '506', '396', '374', '238', '520', '72', '49', '513', '418', '276', '129', '242', '1', '157', '462']
['0', '408', '467', '287', '48', '313', '203', '18', '162', '402', '357', '457', '307', '432', '255', '454', '299', '388', '53', '107', '69', '303', '168']
['0', '409', '142', '321', '441', '271', '482', '146', '25', '430', '374', '50', '242', '240', '83', '340', '486', '311', '444', '26', '237', '341', '309']
['0', '410', '27', '53', '145', '523', '317', '55', '73', '198', '351', '22', '189', '23', '146', '25', '486', '210', '168', '197', '206', '394', '491']
['0', '411', '361', '127', '435', '511', '300', '434', '335', '40', '8', '192', '91', '6', '87', '137', '524', '191', '204', '230', '294', '141', '307']
['0', '412', '351', '61', '511', '281', '427', '72', '448', '15', '255', '510', '58', '103', '523', '146', '473', '513', '498', '505', '426', '129', '212']
['0', '413', '207', '253', '248', '4', '219', '442', '465', '176', '420', '414', '162', '200', '433', '91', '404', '286', '338', '350', '19', '322', '81']
['0', '414', '488', '16', '410', '370', '73', '287', '174', '400', '447', '97', '326', '125', '495', '218', '51', '182', '355', '237', '501', '463', '525']
['0', '415', '419', '460', '332', '126', '367', '215', '507', '464', '371', '245', '206', '293', '257', '81', '39', '448', '270', '435', '513', '28', '296']
['0', '416', '342', '447', '111', '121', '34', '308', '234', '494', '224', '283', '59', '157', '117', '236', '372', '368', '471', '439', '226', '271', '520']
['0', '417', '528', '150', '83', '394', '82', '300', '244', '376', '257', '103', '231', '459', '520', '490', '498', '398', '366', '180', '304', '310', '299']
['0', '418', '75', '289', '126', '190', '25', '311', '511', '157', '355', '270', '131', '188', '268', '137', '174', '392', '45', '53', '234', '226', '233']
['0', '419', '247', '384', '479', '46', '87', '459', '4', '468', '402', '519', '1', '352', '293', '297', '126', '114', '444', '364', '461', '186', '122']
['0', '420', '394', '193', '470', '27', '23', '231', '488', '164', '343', '387', '45', '198', '431', '276', '469', '106', '28', '452', '413', '154', '285']
['0', '421', '507', '222', '75', '361', '288', '270', '454', '147', '327', '3', '363', '302', '444', '217', '125', '47', '90', '485', '437', '131', '40']
['0', '422', '155', '82', '329', '269', '263', '67', '117', '106', '517', '425', '280', '147', '135', '212', '514', '193', '96', '319', '397', '473', '482']
['0', '423', '99', '445', '482', '259', '416', '65', '68', '150', '55', '95', '141', '333', '363', '340', '168', '486', '254', '76', '83', '140', '334']
['0', '424', '431', '28', '509', '488', '198', '265', '309', '26', '251', '489', '129', '520', '181', '89', '447', '498', '517', '235', '342', '395', '511']
['0', '425', '14', '87', '174', '58', '203', '126', '270', '42', '331', '230', '524', '17', '422', '125', '90', '160', '436', '359', '296', '122', '416']
['0', '426', '67', '309', '355', '331', '177', '100', '111', '257', '26', '460', '422', '415', '340', '294', '90', '518', '72', '476', '413', '21', '123']
['0', '427', '52', '45', '132', '158', '240', '478', '469', '330', '68', '236', '190', '14', '448', '264', '244', '3', '145', '350', '394', '433', '154']
['0', '428', '418', '406', '478', '66', '117', '97', '281', '344', '429', '266', '373', '58', '329', '213', '328', '403', '316', '141', '425', '178', '142']
['0', '429', '438', '326', '514', '493', '19', '122', '153', '528', '37', '271', '169', '90', '501', '208', '337', '377', '65', '278', '32', '78', '58']
['0', '430', '133', '515', '499', '339', '283', '495', '90', '97', '257', '471', '313', '8', '138', '93', '385', '371', '75', '109', '41', '341', '382']
['0', '431', '223', '25', '119', '505', '430', '70', '172', '85', '351', '410', '63', '331', '261', '124', '288', '110', '344', '311', '525', '368', '304']
['0', '432', '57', '478', '89', '276', '334', '99', '441', '439', '366', '95', '359', '387', '416', '178', '163', '121', '229', '68', '123', '465', '350']
['0', '433', '41', '216', '191', '3', '15', '52', '119', '333', '175', '242', '505', '293', '279', '362', '72', '8', '128', '205', '17', '519', '261']
['0', '434', '395', '36', '24', '305', '463', '128', '286', '499', '362', '229', '10', '317', '64', '58', '62', '225', '523', '255', '308', '204', '341']
['0', '435', '3', '507', '8', '194', '525', '357', '473', '101', '401', '252', '211', '350', '457', '13', '299', '217', '370', '88', '428', '314', '444']
['0', '436', '394', '28', '64', '201', '131', '482', '67', '138', '232', '315', '55', '502', '139', '364', '300', '75', '246', '271', '78', '525', '373']
['0', '437', '236', '409', '259', '312', '492', '197', '500', '252', '101', '431', '404', '205', '11', '89', '229', '475', '46', '507', '300', '256', '367']
['0', '438', '363', '338', '249', '280', '273', '105', '388', '297', '148', '45', '334', '210', '401', '277', '161', '473', '325', '143', '335', '149', '369']
['0', '439', '361', '138', '427', '211', '374', '316', '48', '50', '328', '187', '339', '510', '194', '434', '93', '79', '25', '132', '300', '509', '342']
['0', '440', '141', '40', '337', '155', '372', '333', '426', '51', '384', '497', '340', '389', '137', '399', '436', '14', '180', '82', '117', '70', '93']
['0', '441', '363', '501', '9', '211', '409', '164', '426', '77', '206', '485', '159', '48', '425', '433', '189', '410', '445', '174', '490', '260', '1']
['0', '442', '523', '167', '316', '295', '292', '446', '286', '37', '142', '108', '418', '141', '473', '170', '390', '409', '329', '220', '104', '218', '404']
['0', '443', '65', '100', '501', '144', '34', '236', '428', '82', '397', '3', '513', '470', '115', '75', '22', '505', '55', '510', '429', '172', '217']
['0', '444', '410', '52', '476', '139', '486', '249', '204', '494', '65', '230', '301', '209', '477', '400', '144', '34', '136', '97', '45', '14', '389']
['0', '445', '409', '82', '391', '77', '368', '504', '333', '169', '201', '253', '33', '343', '298', '155', '284', '86', '521', '52', '383', '45', '87']
['0', '446', '11', '9', '403', '284', '201', '456', '323', '291', '386', '377', '167', '64', '31', '281', '466', '452', '8', '231', '298', '274', '88']
['0', '447', '487', '63', '295', '74', '133', '197', '232', '174', '77', '148', '194', '192', '127', '316', '283', '203', '146', '110', '422', '105', '171']
['0', '448', '411', '27', '439', '340', '78', '90', '75', '101', '145', '215', '360', '483', '47', '275', '385', '142', '61', '473', '14', '457', '297']
['0', '449', '41', '160', '18', '400', '393', '51', '280', '370', '319', '157', '313', '439', '114', '265', '262', '505', '394', '406', '194', '223', '72']
['0', '450', '21', '118', '200', '393', '252', '323', '355', '144', '392', '424', '71', '35', '218', '308', '20', '92', '139', '435', '262', '436', '512']
['0', '451', '376', '1', '505', '37', '161', '314', '522', '88', '153', '12', '478', '122', '338', '221', '60', '339', '259', '503', '58', '2', '76']
['0', '452', '497', '307', '400', '310', '474', '103', '111', '528', '223', '115', '319', '297', '300', '401', '166', '261', '22', '110', '473', '123', '502']
['0', '453', '215', '429', '229', '225', '414', '484', '249', '152', '378', '161', '169', '398', '162', '422', '372', '469', '231', '82', '263', '93', '101']
['0', '454', '92', '464', '511', '458', '246', '175', '298', '349', '378', '389', '201', '118', '206', '45', '29', '147', '387', '81', '275', '205', '494']
['0', '455', '371', '388', '295', '434', '183', '486', '444', '358', '412', '442', '518', '6', '465', '96', '207', '459', '387', '300', '401', '508', '436']
['0', '456', '439', '519', '347', '416', '495', '85', '21', '71', '324', '225', '2', '184', '514', '374', '168', '80', '322', '109', '464', '50', '198']
['0', '457', '399', '218', '379', '169', '12', '297', '62', '46', '496', '485', '428', '486', '109', '124', '56', '328', '188', '113', '68', '259', '497']
['0', '458', '271', '248', '196', '68', '151', '408', '518', '237', '84', '513', '17', '257', '217', '170', '228', '164', '109', '316', '483', '140', '309']
['0', '459', '487', '83', '175', '359', '98', '198', '437', '510', '114', '315', '343', '519', '272', '64', '218', '445', '382', '351', '18', '42', '36']
['0', '460', '303', '226', '449', '64', '222', '480', '161', '37', '240', '431', '524', '202', '455', '145', '296', '16', '279', '492', '300', '289', '446']
['0', '461', '521', '260', '233', '515', '144', '263', '174', '123', '88', '83', '243', '416', '518', '420', '399', '200', '353', '509', '181', '79', '110']
['0', '462', '20', '129', '54', '272', '402', '148', '494', '146', '185', '40', '203', '426', '367', '127', '308', '259', '28', '300', '117', '271', '520']
['0', '463', '348', '187', '357', '162', '417', '333', '40', '12', '456', '14', '481', '181', '379', '201', '490', '520', '323', '296', '111', '238', '218']
['0', '464', '255', '336', '385', '412', '380', '27', '487', '127', '331', '271', '430', '250', '36', '431', '374', '245', '313', '348', '57', '471', '429']
['0', '465', '61', '69', '120', '431', '103', '395', '1', '362', '357', '307', '320', '389', '503', '218', '524', '446', '518', '410', '46', '213', '28']
['0', '466', '276', '22', '385', '366', '183', '172', '286', '13', '406', '296', '40', '473', '34', '54', '331', '396', '449', '352', '238', '498', '265']
['0', '467', '46', '173', '124', '486', '236', '263', '161', '310', '288', '489', '326', '14', '318', '301', '55', '35', '135', '260', '425', '156', '147']
['0', '468', '223', '521', '429', '40', '524', '347', '237', '420', '128', '392', '137', '112', '229', '163', '19', '258', '172', '92', '57', '144', '310']
['0', '469', '145', '146', '100', '143', '329', '94', '51', '170', '2', '502', '234', '212', '4', '470', '523', '14', '430', '164', '205', '174', '50']
['0', '470', '381', '32', '201', '125', '505', '279', '418', '86', '4', '441', '508', '181', '255', '245', '411', '260', '65', '333', '285', '337', '467']
['0', '471', '278', '123', '66', '492', '401', '40', '391', '457', '32', '248', '297', '390', '349', '334', '303', '361', '81', '345', '111', '74', '191']
['0', '472', '244', '191', '511', '337', '85', '381', '26', '263', '283', '351', '7', '75', '473', '241', '47', '123', '76', '164', '345', '290', '17']
['0', '473', '167', '348', '43', '256', '192', '365', '448', '258', '477', '79', '287', '387', '316', '248', '232', '469', '501', '281', '132', '323', '197']
['0', '474', '131', '110', '98', '212', '483', '396', '125', '47', '363', '199', '325', '113', '384', '252', '321', '341', '462', '434', '62', '27', '305']
['0', '475', '61', '326', '389', '166', '217', '451', '341', '443', '136', '463', '379', '145', '362', '503', '88', '80', '192', '227', '440', '51', '509']
['0', '476', '141', '70', '58', '246', '123', '130', '491', '311', '226', '456', '450', '267', '248', '171', '409', '232', '77', '269', '278', '287', '168']
['0', '477', '352', '248', '87', '152', '232', '481', '230', '53', '277', '236', '319', '178', '337', '368', '43', '65', '525', '388', '270', '186', '302']
['0', '478', '524', '241', '477', '53', '126', '105', '16', '128', '209', '272', '267', '140', '151', '376', '207', '205', '315', '288', '310', '407', '452']
['0', '479', '315', '44', '41', '426', '251', '351', '497', '469', '36', '398', '112', '318', '348', '327', '11', '381', '244', '88', '465', '349', '431']
['0', '480', '140', '517', '85', '229', '236', '77', '170', '444', '496', '87', '34', '126', '422', '528', '377', '515', '142', '476', '481', '322', '196']
['0', '481', '44', '498', '278', '413', '511', '233', '203', '338', '464', '216', '149', '241', '272', '326', '495', '111', '178', '163', '35', '410', '391']
['0', '482', '427', '170', '63', '275', '442', '116', '291', '505', '124', '473', '129', '388', '341', '266', '340', '307', '270', '409', '259', '125', '458']
['0', '483', '26', '25', '402', '437', '10', '501', '396', '98', '373', '24', '491', '336', '237', '484', '112', '179', '490', '242', '127', '309', '138']
['0', '484', '108', '345', '206', '449', '433', '6', '253', '42', '343', '68', '280', '383', '322', '166', '125', '150', '247', '479', '327', '46', '224']
['0', '485', '135', '351', '484', '157', '71', '497', '401', '203', '207', '499', '36', '161', '109', '423', '318', '389', '333', '74', '349', '193', '417']
['0', '486', '18', '453', '308', '408', '358', '307', '478', '366', '234', '125', '373', '241', '281', '97', '41', '193', '526', '152', '188', '329', '70']
['0', '487', '56', '298', '249', '216', '36', '485', '18', '293', '393', '282', '271', '421', '495', '112', '345', '107', '151', '77', '339', '115', '39']
['0', '488', '278', '496', '429', '400', '308', '204', '232', '75', '119', '411', '247', '470', '200', '215', '254', '210', '143', '528', '69', '131', '44']
['0', '489', '164', '74', '336', '449', '188', '275', '20', '491', '315', '2', '462', '156', '140', '460', '260', '111', '133', '132', '443', '38', '331']
['0', '490', '482', '313', '380', '461', '140', '463', '52', '265', '133', '301', '1', '37', '372', '186', '236', '160', '75', '231', '96', '256', '9']
['0', '491', '424', '153', '79', '31', '467', '502', '29', '16', '336', '210', '185', '507', '199', '41', '53', '77', '294', '333', '171', '462', '12']
['0', '492', '196', '306', '525', '143', '382', '75', '189', '415', '361', '227', '247', '64', '54', '157', '516', '107', '508', '141', '514', '355', '121']
['0', '493', '366', '306', '221', '210', '272', '24', '454', '470', '467', '320', '492', '214', '254', '112', '472', '471', '523', '143', '342', '460', '461']
['0', '494', '82', '83', '397', '148', '38', '351', '226', '231', '254', '214', '196', '449', '111', '247', '479', '365', '426', '151', '434', '373', '439']
['0', '495', '205', '504', '282', '177', '263', '379', '201', '233', '454', '20', '465', '336', '343', '21', '30', '390', '338', '4', '54', '466', '353']
['0', '496', '469', '175', '492', '186', '67', '21', '242', '176', '290', '62', '141', '217', '234', '194', '311', '446', '154', '148', '437', '519', '110']
['0', '497', '251', '487', '162', '10', '18', '99', '439', '57', '360', '327', '454', '460', '120', '92', '207', '325', '426', '180', '440', '62', '475']
['0', '498', '99', '253', '486', '506', '293', '167', '328', '520', '341', '406', '495', '415', '327', '147', '176', '218', '418', '471', '191', '359', '179']
['0', '499', '101', '333', '216', '32', '361', '284', '381', '89', '161', '92', '224', '7', '272', '132', '295', '371', '395', '469', '222', '128', '152']
['0', '500', '434', '89', '50', '416', '288', '158', '513', '68', '308', '178', '237', '92', '94', '74', '492', '189', '385', '109', '486', '274', '130']
['0', '501', '194', '227', '150', '342', '218', '148', '399', '412', '138', '517', '458', '266', '308', '41', '472', '439', '74', '450', '507', '502', '477']
['0', '502', '22', '117', '316', '72', '337', '27', '497', '289', '219', '147', '152', '419', '432', '155', '434', '401', '478', '454', '108', '409', '300']
['0', '503', '175', '200', '394', '81', '382', '383', '19', '194', '34', '440', '251', '253', '300', '335', '214', '339', '114', '33', '139', '211', '312']
['0', '504', '266', '340', '237', '164', '204', '232', '205', '520', '146', '355', '495', '102', '186', '398', '365', '41', '415', '473', '496', '92', '327']
['0', '505', '368', '246', '59', '146', '388', '485', '452', '293', '11', '2', '164', '328', '229', '274', '247', '491', '49', '341', '224', '294', '82']
['0', '506', '417', '180', '502', '466', '397', '86', '30', '62', '178', '64', '63', '28', '351', '319', '143', '438', '224', '7', '1', '197', '450']
['0', '507', '129', '475', '259', '347', '432', '176', '389', '334', '303', '506', '164', '343', '29', '150', '452', '10', '354', '213', '16', '130', '225']
['0', '508', '194', '28', '182', '43', '88', '222', '65', '245', '313', '223', '76', '89', '261', '329', '72', '227', '359', '282', '6', '25', '18']
['0', '509', '196', '427', '145', '143', '119', '241', '452', '129', '30', '394', '348', '469', '458', '409', '97', '45', '220', '73', '435', '399', '299']
['0', '510', '294', '208', '360', '285', '132', '376', '442', '408', '168', '33', '406', '255', '97', '68', '314', '405', '215', '302', '363', '457', '482']
['0', '511', '518', '238', '108', '288', '364', '166', '59', '13', '493', '268', '378', '111', '48', '6', '438', '82', '339', '360', '8', '227', '379']
['0', '512', '308', '78', '11', '18', '148', '293', '394', '487', '417', '368', '132', '164', '433', '242', '2', '419', '195', '223', '27', '302', '379']
['0', '513', '436', '398', '465', '75', '163', '355', '229', '22', '87', '178', '326', '239', '267', '290', '269', '147', '116', '10', '396', '488', '258']
['0', '514', '367', '293', '423', '227', '68', '29', '198', '139', '406', '362', '329', '353', '177', '94', '92', '257', '249', '388', '207', '488', '445']
['0', '515', '218', '253', '274', '464', '298', '445', '403', '134', '93', '439', '482', '266', '300', '307', '418', '396', '414', '455', '16', '44', '350']
['0', '516', '405', '484', '113', '511', '300', '430', '68', '62', '102', '368', '51', '160', '168', '508', '348', '415', '174', '329', '136', '366', '252']
['0', '517', '468', '344', '66', '234', '423', '186', '196', '407', '276', '458', '306', '101', '244', '242', '302', '351', '479', '113', '67', '383', '130']
['0', '518', '89', '510', '361', '414', '63', '277', '282', '180', '303', '189', '94', '58', '168', '150', '283', '121', '23', '365', '466', '386', '80']
['0', '519', '460', '130', '132', '250', '37', '331', '445', '429', '103', '446', '165', '336', '409', '213', '496', '146', '131', '463', '470', '296', '498']
['0', '520', '217', '169', '367', '251', '431', '342', '347', '507', '181', '84', '174', '399', '483', '459', '440', '292', '475', '365', '432', '526', '150']
['0', '521', '199', '449', '423', '128', '170', '509', '236', '106', '231', '305', '232', '494', '507', '353', '80', '137', '471', '92', '429', '434', '386']
['0', '522', '194', '291', '331', '383', '169', '405', '505', '465', '134', '486', '313', '250', '305', '396', '84', '324', '256', '210', '218', '528', '364']
['0', '523', '335', '219', '367', '79', '514', '445', '467', '178', '432', '388', '292', '274', '73', '306', '438', '269', '45', '99', '508', '245', '286']
['0', '524', '191', '34', '358', '224', '233', '313', '219', '372', '419', '412', '218', '1', '446', '24', '506', '69', '226', '260', '333', '370', '2']
['0', '525', '466', '440', '84', '68', '118', '70', '473', '212', '378', '303', '239', '232', '81', '229', '230', '526', '500', '302', '454', '206', '483']
['0', '526', '368', '477', '340', '409', '424', '333', '233', '270', '171', '418', '77', '466', '327', '457', '86', '350', '342', '263', '349', '275', '443']
['0', '527', '481', '245', '120', '201', '37', '376', '16', '269', '193', '170', '422', '26', '391', '129', '93', '306', '111', '389', '293', '186', '351']
['0', '528', '103', '205', '195', '395', '272', '214', '363', '221', '213', '461', '22', '54', '287', '143', '449', '208', '263', '337', '250', '314', '187']
['75', '98', '462', '185', '166', '400', '267', '22', '282', '294', '361', '345', '523', '372', '443', '518', '507', '200', '364', '318', '375', '110', '258']
['75', '99', '504', '316', '229', '203', '195', '494', '409', '35', '407', '137', '452', '208', '129', '40', '197', '475', '243', '74', '477', '262', '188']
