23
23
['317', '391', '188', '289', '440', '311', '180', '190', '134', '529', '135', '455', '526', '250', '434', '114', '383', '483', '7', '6', '42', '381', '104']
['285', '283', '106', '446', '5', '480', '414', '353', '224', '31', '466', '437', '40', '370', '136', '30', '219', '304', '255', '354', '28', '323', '432']
['108', '375', '170', '507', '232', '294', '61', '495', '485', '428', '492', '74', '266', '159', '258', '513', '472', '276', '101', '48', '297', '60', '494']
['367', '173', '476', '206', '357', '431', '416', '397', '23', '340', '363', '117', '374', '282', '126', '4', '199', '292', '239', '445', '14', '249', '433']
['518', '33', '464', '380', '402', '343', '420', '302', '463', '202', '86', '372', '280', '359', '436', '59', '456', '36', '450', '210', '168', '204', '281']
['146', '164', '71', '192', '407', '191', '81', '24', '387', '338', '478', '344', '500', '392', '356', '57', '124', '163', '93', '314', '395', '312', '296']
['132', '497', '25', '64', '348', '527', '337', '220', '203', '141', '27', '119', '362', '10', '65', '233', '410', '247', '153', '261', '253', '310', '468']
['503', '439', '327', '384', '237', '260', '427', '52', '521', '382', '306', '275', '113', '172', '401', '378', '32', '216', '196', '176', '68', '361', '332']
['334', '501', '243', '506', '9', '399', '267', '118', '83', '350', '137', '166', '510', '393', '156', '54', '67', '15', '360', '278', '328', '519', '125']
['390', '385', '212', '508', '162', '152', '265', '398', '368', '167', '97', '525', '404', '336', '471', '448', '26', '435', '405', '486', '325', '335', '112']
['47', '229', '79', '66', '205', '84', '262', '22', '438', '217', '347', '222', '95', '454', '20', '39', '520', '41', '423', '242', '53', '89', '147']
['208', '509', '49', '116', '268', '352', '175', '197', '408', '301', '194', '369', '264', '469', '345', '413', '447', '273', '103', '227', '138', '298', '58']
['324', '155', '346', '109', '271', '186', '462', '470', '34', '307', '248', '475', '148', '373', '320', '154', '88', '200', '417', '46', '185', '211', '107']
['92', '62', '56', '412', '441', '29', '451', '351', '87', '474', '91', '498', '457', '70', '467', '449', '223', '142', '99', '120', '516', '330', '19']
['364', '333', '244', '115', '12', '234', '209', '80', '409', '424', '477', '313', '174', '78', '123', '484', '94', '90', '193', '514', '131', '406', '287']
['228', '133', '215', '96', '226', '394', '426', '342', '218', '291', '403', '339', '21', '269', '279', '512', '491', '318', '183', '388', '377', '35', '235']
['499', '105', '453', '17', '419', '331', '308', '160', '55', '207', '482', '177', '517', '481', '493', '358', '528', '252', '38', '144', '130', '504', '225']
['488', '198', '411', '515', '371', '524', '322', '490', '11', '50', '213', '487', '230', '73', '341', '459', '129', '386', '8', '143', '161', '85', '18']
['293', '151', '140', '257', '355', '286', '149', '511', '316', '165', '245', '187', '246', '157', '415', '430', '72', '329', '315', '63', '502', '100', '182']
['139', '195', '110', '75', '76', '128', '379', '51', '150', '259', '201', '98', '37', '256', '270', '421', '169', '214', '489', '122', '102', '425', '418']
['465', '496', '300', '3', '305', '442', '461', '422', '16', '13', '400', '365', '179', '288', '366', '473', '251', '44', '460', '45', '241', '284', '326']
['522', '77', '389', '452', '69', '299', '254', '505', '429', '443', '240', '303', '274', '127', '189', '43', '319', '321', '444', '349', '523', '238', '2']
['263', '309', '272', '184', '145', '121', '295', '277', '221', '171', '158', '458', '236', '290', '479', '111', '178', '1', '82', '231', '181', '396', '376']
['114', '146', '164', '71', '192', '407', '191', '81', '24', '387', '338', '478', '344', '500', '392', '356', '57', '124', '163', '93', '314', '395', '312', '468']
['114', '132', '497', '25', '64', '348', '527', '337', '220', '203', '141', '27', '119', '362', '10', '65', '233', '410', '247', '153', '261', '253', '310', '332']
['114', '503', '439', '327', '384', '237', '260', '427', '52', '521', '382', '306', '275', '113', '172', '401', '378', '32', '216', '196', '176', '68', '361', '125']
['114', '334', '501', '243', '506', '9', '399', '267', '118', '83', '350', '137', '166', '510', '393', '156', '54', '67', '15', '360', '278', '328', '519', '112']
['114', '390', '385', '212', '508', '162', '152', '265', '398', '368', '167', '97', '525', '404', '336', '471', '448', '26', '435', '405', '486', '325', '335', '147']
['114', '47', '229', '79', '66', '205', '84', '262', '22', '438', '217', '347', '222', '95', '454', '20', '39', '520', '41', '423', '242', '53', '89', '58']
['114', '208', '509', '49', '116', '268', '352', '175', '197', '408', '301', '194', '369', '264', '469', '345', '413', '447', '273', '103', '227', '138', '298', '107']
['114', '324', '155', '346', '109', '271', '186', '462', '470', '34', '307', '248', '475', '148', '373', '320', '154', '88', '200', '417', '46', '185', '211', '19']
['114', '92', '62', '56', '412', '441', '29', '451', '351', '87', '474', '91', '498', '457', '70', '467', '449', '223', '142', '99', '120', '516', '330', '287']
['114', '364', '333', '244', '115', '12', '234', '209', '80', '409', '424', '477', '313', '174', '78', '123', '484', '94', '90', '193', '514', '131', '406', '235']
['114', '228', '133', '215', '96', '226', '394', '426', '342', '218', '291', '403', '339', '21', '269', '279', '512', '491', '318', '183', '388', '377', '35', '225']
['114', '499', '105', '453', '17', '419', '331', '308', '160', '55', '207', '482', '177', '517', '481', '493', '358', '528', '252', '38', '144', '130', '504', '18']
['114', '488', '198', '411', '515', '371', '524', '322', '490', '11', '50', '213', '487', '230', '73', '341', '459', '129', '386', '8', '143', '161', '85', '182']
['114', '293', '151', '140', '257', '355', '286', '149', '511', '316', '165', '245', '187', '246', '157', '415', '430', '72', '329', '315', '63', '502', '100', '418']
['114', '139', '195', '110', '75', '76', '128', '379', '51', '150', '259', '201', '98', '37', '256', '270', '421', '169', '214', '489', '122', '102', '425', '326']
['114', '465', '496', '300', '3', '305', '442', '461', '422', '16', '13', '400', '365', '179', '288', '366', '473', '251', '44', '460', '45', '241', '284', '2']
['114', '522', '77', '389', '452', '69', '299', '254', '505', '429', '443', '240', '303', '274', '127', '189', '43', '319', '321', '444', '349', '523', '238', '376']
['114', '263', '309', '272', '184', '145', '121', '295', '277', '221', '171', '158', '458', '236', '290', '479', '111', '178', '1', '82', '231', '181', '396', '104']
['383', '285', '283', '106', '446', '5', '480', '414', '353', '224', '31', '466', '437', '40', '370', '136', '30', '219', '304', '255', '354', '28', '323', '494']
['383', '108', '375', '170', '507', '232', '294', '61', '495', '485', '428', '492', '74', '266', '159', '258', '513', '472', '276', '101', '48', '297', '60', '433']
['383', '367', '173', '476', '206', '357', '431', '416', '397', '23', '340', '363', '117', '374', '282', '126', '4', '199', '292', '239', '445', '14', '249', '281']
['383', '518', '33', '464', '380', '402', '343', '420', '302', '463', '202', '86', '372', '280', '359', '436', '59', '456', '36', '450', '210', '168', '204', '296']
['383', '146', '164', '71', '192', '407', '191', '81', '24', '387', '338', '478', '344', '500', '392', '356', '57', '124', '163', '93', '314', '395', '312', '468']
['383', '132', '497', '25', '64', '348', '527', '337', '220', '203', '141', '27', '119', '362', '10', '65', '233', '410', '247', '153', '261', '253', '310', '332']
['383', '503', '439', '327', '384', '237', '260', '427', '52', '521', '382', '306', '275', '113', '172', '401', '378', '32', '216', '196', '176', '68', '361', '125']
['383', '334', '501', '243', '506', '9', '399', '267', '118', '83', '350', '137', '166', '510', '393', '156', '54', '67', '15', '360', '278', '328', '519', '112']
['383', '390', '385', '212', '508', '162', '152', '265', '398', '368', '167', '97', '525', '404', '336', '471', '448', '26', '435', '405', '486', '325', '335', '147']
['383', '47', '229', '79', '66', '205', '84', '262', '22', '438', '217', '347', '222', '95', '454', '20', '39', '520', '41', '423', '242', '53', '89', '58']
['383', '208', '509', '49', '116', '268', '352', '175', '197', '408', '301', '194', '369', '264', '469', '345', '413', '447', '273', '103', '227', '138', '298', '107']
['383', '324', '155', '346', '109', '271', '186', '462', '470', '34', '307', '248', '475', '148', '373', '320', '154', '88', '200', '417', '46', '185', '211', '19']
['383', '92', '62', '56', '412', '441', '29', '451', '351', '87', '474', '91', '498', '457', '70', '467', '449', '223', '142', '99', '120', '516', '330', '287']
['383', '364', '333', '244', '115', '12', '234', '209', '80', '409', '424', '477', '313', '174', '78', '123', '484', '94', '90', '193', '514', '131', '406', '235']
['383', '228', '133', '215', '96', '226', '394', '426', '342', '218', '291', '403', '339', '21', '269', '279', '512', '491', '318', '183', '388', '377', '35', '225']
['383', '499', '105', '453', '17', '419', '331', '308', '160', '55', '207', '482', '177', '517', '481', '493', '358', '528', '252', '38', '144', '130', '504', '18']
['383', '488', '198', '411', '515', '371', '524', '322', '490', '11', '50', '213', '487', '230', '73', '341', '459', '129', '386', '8', '143', '161', '85', '182']
['383', '293', '151', '140', '257', '355', '286', '149', '511', '316', '165', '245', '187', '246', '157', '415', '430', '72', '329', '315', '63', '502', '100', '418']
['383', '139', '195', '110', '75', '76', '128', '379', '51', '150', '259', '201', '98', '37', '256', '270', '421', '169', '214', '489', '122', '102', '425', '326']
['383', '465', '496', '300', '3', '305', '442', '461', '422', '16', '13', '400', '365', '179', '288', '366', '473', '251', '44', '460', '45', '241', '284', '2']
['383', '522', '77', '389', '452', '69', '299', '254', '505', '429', '443', '240', '303', '274', '127', '189', '43', '319', '321', '444', '349', '523', '238', '376']
['383', '263', '309', '272', '184', '145', '121', '295', '277', '221', '171', '158', '458', '236', '290', '479', '111', '178', '1', '82', '231', '181', '396', '104']
['483', '285', '283', '106', '446', '5', '480', '414', '353', '224', '31', '466', '437', '40', '370', '136', '30', '219', '304', '255', '354', '28', '323', '494']
['483', '108', '375', '170', '507', '232', '294', '61', '495', '485', '428', '492', '74', '266', '159', '258', '513', '472', '276', '101', '48', '297', '60', '433']
['483', '367', '173', '476', '206', '357', '431', '416', '397', '23', '340', '363', '117', '374', '282', '126', '4', '199', '292', '239', '445', '14', '249', '281']
['483', '518', '33', '464', '380', '402', '343', '420', '302', '463', '202', '86', '372', '280', '359', '436', '59', '456', '36', '450', '210', '168', '204', '296']
['483', '146', '164', '71', '192', '407', '191', '81', '24', '387', '338', '478', '344', '500', '392', '356', '57', '124', '163', '93', '314', '395', '312', '468']
['483', '132', '497', '25', '64', '348', '527', '337', '220', '203', '141', '27', '119', '362', '10', '65', '233', '410', '247', '153', '261', '253', '310', '332']
['483', '503', '439', '327', '384', '237', '260', '427', '52', '521', '382', '306', '275', '113', '172', '401', '378', '32', '216', '196', '176', '68', '361', '125']
['483', '334', '501', '243', '506', '9', '399', '267', '118', '83', '350', '137', '166', '510', '393', '156', '54', '67', '15', '360', '278', '328', '519', '112']
['483', '390', '385', '212', '508', '162', '152', '265', '398', '368', '167', '97', '525', '404', '336', '471', '448', '26', '435', '405', '486', '325', '335', '147']
['483', '47', '229', '79', '66', '205', '84', '262', '22', '438', '217', '347', '222', '95', '454', '20', '39', '520', '41', '423', '242', '53', '89', '58']
['483', '208', '509', '49', '116', '268', '352', '175', '197', '408', '301', '194', '369', '264', '469', '345', '413', '447', '273', '103', '227', '138', '298', '107']
['483', '324', '155', '346', '109', '271', '186', '462', '470', '34', '307', '248', '475', '148', '373', '320', '154', '88', '200', '417', '46', '185', '211', '19']
['483', '92', '62', '56', '412', '441', '29', '451', '351', '87', '474', '91', '498', '457', '70', '467', '449', '223', '142', '99', '120', '516', '330', '287']
['483', '364', '333', '244', '115', '12', '234', '209', '80', '409', '424', '477', '313', '174', '78', '123', '484', '94', '90', '193', '514', '131', '406', '235']
['483', '228', '133', '215', '96', '226', '394', '426', '342', '218', '291', '403', '339', '21', '269', '279', '512', '491', '318', '183', '388', '377', '35', '225']
['483', '499', '105', '453', '17', '419', '331', '308', '160', '55', '207', '482', '177', '517', '481', '493', '358', '528', '252', '38', '144', '130', '504', '18']
['483', '488', '198', '411', '515', '371', '524', '322', '490', '11', '50', '213', '487', '230', '73', '341', '459', '129', '386', '8', '143', '161', '85', '182']
['483', '293', '151', '140', '257', '355', '286', '149', '511', '316', '165', '245', '187', '246', '157', '415', '430', '72', '329', '315', '63', '502', '100', '418']
['483', '139', '195', '110', '75', '76', '128', '379', '51', '150', '259', '201', '98', '37', '256', '270', '421', '169', '214', '489', '122', '102', '425', '326']
['483', '465', '496', '300', '3', '305', '442', '461', '422', '16', '13', '400', '365', '179', '288', '366', '473', '251', '44', '460', '45', '241', '284', '2']
['483', '522', '77', '389', '452', '69', '299', '254', '505', '429', '443', '240', '303', '274', '127', '189', '43', '319', '321', '444', '349', '523', '238', '376']
['483', '263', '309', '272', '184', '145', '121', '295', '277', '221', '171', '158', '458', '236', '290', '479', '111', '178', '1', '82', '231', '181', '396', '104']
['7', '285', '283', '106', '446', '5', '480', '414', '353', '224', '31', '466', '437', '40', '370', '136', '30', '219', '304', '255', '354', '28', '323', '494']
['7', '108', '375', '170', '507', '232', '294', '61', '495', '485', '428', '492', '74', '266', '159', '258', '513', '472', '276', '101', '48', '297', '60', '433']
['7', '367', '173', '476', '206', '357', '431', '416', '397', '23', '340', '363', '117', '374', '282', '126', '4', '199', '292', '239', '445', '14', '249', '281']
['7', '518', '33', '464', '380', '402', '343', '420', '302', '463', '202', '86', '372', '280', '359', '436', '59', '456', '36', '450', '210', '168', '204', '296']
['7', '146', '164', '71', '192', '407', '191', '81', '24', '387', '338', '478', '344', '500', '392', '356', '57', '124', '163', '93', '314', '395', '312', '468']
['7', '132', '497', '25', '64', '348', '527', '337', '220', '203', '141', '27', '119', '362', '10', '65', '233', '410', '247', '153', '261', '253', '310', '332']
['7', '503', '439', '327', '384', '237', '260', '427', '52', '521', '382', '306', '275', '113', '172', '401', '378', '32', '216', '196', '176', '68', '361', '125']
['7', '334', '501', '243', '506', '9', '399', '267', '118', '83', '350', '137', '166', '510', '393', '156', '54', '67', '15', '360', '278', '328', '519', '112']
['7', '390', '385', '212', '508', '162', '152', '265', '398', '368', '167', '97', '525', '404', '336', '471', '448', '26', '435', '405', '486', '325', '335', '147']
['7', '47', '229', '79', '66', '205', '84', '262', '22', '438', '217', '347', '222', '95', '454', '20', '39', '520', '41', '423', '242', '53', '89', '58']
['7', '208', '509', '49', '116', '268', '352', '175', '197', '408', '301', '194', '369', '264', '469', '345', '413', '447', '273', '103', '227', '138', '298', '107']
['7', '324', '155', '346', '109', '271', '186', '462', '470', '34', '307', '248', '475', '148', '373', '320', '154', '88', '200', '417', '46', '185', '211', '19']
['7', '92', '62', '56', '412', '441', '29', '451', '351', '87', '474', '91', '498', '457', '70', '467', '449', '223', '142', '99', '120', '516', '330', '287']
['7', '364', '333', '244', '115', '12', '234', '209', '80', '409', '424', '477', '313', '174', '78', '123', '484', '94', '90', '193', '514', '131', '406', '235']
['7', '228', '133', '215', '96', '226', '394', '426', '342', '218', '291', '403', '339', '21', '269', '279', '512', '491', '318', '183', '388', '377', '35', '225']
['7', '499', '105', '453', '17', '419', '331', '308', '160', '55', '207', '482', '177', '517', '481', '493', '358', '528', '252', '38', '144', '130', '504', '18']
['7', '488', '198', '411', '515', '371', '524', '322', '490', '11', '50', '213', '487', '230', '73', '341', '459', '129', '386', '8', '143', '161', '85', '182']
['7', '293', '151', '140', '257', '355', '286', '149', '511', '316', '165', '245', '187', '246', '157', '415', '430', '72', '329', '315', '63', '502', '100', '418']
['7', '139', '195', '110', '75', '76', '128', '379', '51', '150', '259', '201', '98', '37', '256', '270', '421', '169', '214', '489', '122', '102', '425', '326']
['7', '465', '496', '300', '3', '305', '442', '461', '422', '16', '13', '400', '365', '179', '288', '366', '473', '251', '44', '460', '45', '241', '284', '2']
['7', '522', '77', '389', '452', '69', '299', '254', '505', '429', '443', '240', '303', '274', '127', '189', '43', '319', '321', '444', '349', '523', '238', '376']
['7', '263', '309', '272', '184', '145', '121', '295', '277', '221', '171', '158', '458', '236', '290', '479', '111', '178', '1', '82', '231', '181', '396', '104']
['6', '285', '283', '106', '446', '5', '480', '414', '353', '224', '31', '466', '437', '40', '370', '136', '30', '219', '304', '255', '354', '28', '323', '494']
['6', '108', '375', '170', '507', '232', '294', '61', '495', '485', '428', '492', '74', '266', '159', '258', '513', '472', '276', '101', '48', '297', '60', '433']
['6', '367', '173', '476', '206', '357', '431', '416', '397', '23', '340', '363', '117', '374', '282', '126', '4', '199', '292', '239', '445', '14', '249', '281']
['6', '518', '33', '464', '380', '402', '343', '420', '302', '463', '202', '86', '372', '280', '359', '436', '59', '456', '36', '450', '210', '168', '204', '296']
['6', '146', '164', '71', '192', '407', '191', '81', '24', '387', '338', '478', '344', '500', '392', '356', '57', '124', '163', '93', '314', '395', '312', '468']
['6', '132', '497', '25', '64', '348', '527', '337', '220', '203', '141', '27', '119', '362', '10', '65', '233', '410', '247', '153', '261', '253', '310', '332']
['6', '503', '439', '327', '384', '237', '260', '427', '52', '521', '382', '306', '275', '113', '172', '401', '378', '32', '216', '196', '176', '68', '361', '125']
['6', '334', '501', '243', '506', '9', '399', '267', '118', '83', '350', '137', '166', '510', '393', '156', '54', '67', '15', '360', '278', '328', '519', '112']
['6', '390', '385', '212', '508', '162', '152', '265', '398', '368', '167', '97', '525', '404', '336', '471', '448', '26', '435', '405', '486', '325', '335', '147']
['6', '47', '229', '79', '66', '205', '84', '262', '22', '438', '217', '347', '222', '95', '454', '20', '39', '520', '41', '423', '242', '53', '89', '58']
['6', '208', '509', '49', '116', '268', '352', '175', '197', '408', '301', '194', '369', '264', '469', '345', '413', '447', '273', '103', '227', '138', '298', '107']
['6', '324', '155', '346', '109', '271', '186', '462', '470', '34', '307', '248', '475', '148', '373', '320', '154', '88', '200', '417', '46', '185', '211', '19']
['6', '92', '62', '56', '412', '441', '29', '451', '351', '87', '474', '91', '498', '457', '70', '467', '449', '223', '142', '99', '120', '516', '330', '287']
['6', '364', '333', '244', '115', '12', '234', '209', '80', '409', '424', '477', '313', '174', '78', '123', '484', '94', '90', '193', '514', '131', '406', '235']
['6', '228', '133', '215', '96', '226', '394', '426', '342', '218', '291', '403', '339', '21', '269', '279', '512', '491', '318', '183', '388', '377', '35', '225']
['6', '499', '105', '453', '17', '419', '331', '308', '160', '55', '207', '482', '177', '517', '481', '493', '358', '528', '252', '38', '144', '130', '504', '18']
['6', '488', '198', '411', '515', '371', '524', '322', '490', '11', '50', '213', '487', '230', '73', '341', '459', '129', '386', '8', '143', '161', '85', '182']
['6', '293', '151', '140', '257', '355', '286', '149', '511', '316', '165', '245', '187', '246', '157', '415', '430', '72', '329', '315', '63', '502', '100', '418']
['6', '139', '195', '110', '75', '76', '128', '379', '51', '150', '259', '201', '98', '37', '256', '270', '421', '169', '214', '489', '122', '102', '425', '326']
['6', '465', '496', '300', '3', '305', '442', '461', '422', '16', '13', '400', '365', '179', '288', '366', '473', '251', '44', '460', '45', '241', '284', '2']
['6', '522', '77', '389', '452', '69', '299', '254', '505', '429', '443', '240', '303', '274', '127', '189', '43', '319', '321', '444', '349', '523', '238', '376']
['6', '263', '309', '272', '184', '145', '121', '295', '277', '221', '171', '158', '458', '236', '290', '479', '111', '178', '1', '82', '231', '181', '396', '104']
['42', '285', '283', '106', '446', '5', '480', '414', '353', '224', '31', '466', '437', '40', '370', '136', '30', '219', '304', '255', '354', '28', '323', '494']
['42', '108', '375', '170', '507', '232', '294', '61', '495', '485', '428', '492', '74', '266', '159', '258', '513', '472', '276', '101', '48', '297', '60', '433']
['42', '367', '173', '476', '206', '357', '431', '416', '397', '23', '340', '363', '117', '374', '282', '126', '4', '199', '292', '239', '445', '14', '249', '281']
['42', '518', '33', '464', '380', '402', '343', '420', '302', '463', '202', '86', '372', '280', '359', '436', '59', '456', '36', '450', '210', '168', '204', '296']
['42', '146', '164', '71', '192', '407', '191', '81', '24', '387', '338', '478', '344', '500', '392', '356', '57', '124', '163', '93', '314', '395', '312', '468']
['42', '132', '497', '25', '64', '348', '527', '337', '220', '203', '141', '27', '119', '362', '10', '65', '233', '410', '247', '153', '261', '253', '310', '332']
['42', '503', '439', '327', '384', '237', '260', '427', '52', '521', '382', '306', '275', '113', '172', '401', '378', '32', '216', '196', '176', '68', '361', '125']
['42', '334', '501', '243', '506', '9', '399', '267', '118', '83', '350', '137', '166', '510', '393', '156', '54', '67', '15', '360', '278', '328', '519', '112']
['42', '390', '385', '212', '508', '162', '152', '265', '398', '368', '167', '97', '525', '404', '336', '471', '448', '26', '435', '405', '486', '325', '335', '147']
['42', '47', '229', '79', '66', '205', '84', '262', '22', '438', '217', '347', '222', '95', '454', '20', '39', '520', '41', '423', '242', '53', '89', '58']
['42', '208', '509', '49', '116', '268', '352', '175', '197', '408', '301', '194', '369', '264', '469', '345', '413', '447', '273', '103', '227', '138', '298', '107']
['42', '324', '155', '346', '109', '271', '186', '462', '470', '34', '307', '248', '475', '148', '373', '320', '154', '88', '200', '417', '46', '185', '211', '19']
['42', '92', '62', '56', '412', '441', '29', '451', '351', '87', '474', '91', '498', '457', '70', '467', '449', '223', '142', '99', '120', '516', '330', '287']
['42', '364', '333', '244', '115', '12', '234', '209', '80', '409', '424', '477', '313', '174', '78', '123', '484', '94', '90', '193', '514', '131', '406', '235']
['42', '228', '133', '215', '96', '226', '394', '426', '342', '218', '291', '403', '339', '21', '269', '279', '512', '491', '318', '183', '388', '377', '35', '225']
['42', '499', '105', '453', '17', '419', '331', '308', '160', '55', '207', '482', '177', '517', '481', '493', '358', '528', '252', '38', '144', '130', '504', '18']
['42', '488', '198', '411', '515', '371', '524', '322', '490', '11', '50', '213', '487', '230', '73', '341', '459', '129', '386', '8', '143', '161', '85', '182']
['42', '293', '151', '140', '257', '355', '286', '149', '511', '316', '165', '245', '187', '246', '157', '415', '430', '72', '329', '315', '63', '502', '100', '418']
['42', '139', '195', '110', '75', '76', '128', '379', '51', '150', '259', '201', '98', '37', '256', '270', '421', '169', '214', '489', '122', '102', '425', '326']
['42', '465', '496', '300', '3', '305', '442', '461', '422', '16', '13', '400', '365', '179', '288', '366', '473', '251', '44', '460', '45', '241', '284', '2']
['42', '522', '77', '389', '452', '69', '299', '254', '505', '429', '443', '240', '303', '274', '127', '189', '43', '319', '321', '444', '349', '523', '238', '376']
['42', '263', '309', '272', '184', '145', '121', '295', '277', '221', '171', '158', '458', '236', '290', '479', '111', '178', '1', '82', '231', '181', '396', '104']
['381', '285', '283', '106', '446', '5', '480', '414', '353', '224', '31', '466', '437', '40', '370', '136', '30', '219', '304', '255', '354', '28', '323', '494']
['381', '108', '375', '170', '507', '232', '294', '61', '495', '485', '428', '492', '74', '266', '159', '258', '513', '472', '276', '101', '48', '297', '60', '433']
['381', '367', '173', '476', '206', '357', '431', '416', '397', '23', '340', '363', '117', '374', '282', '126', '4', '199', '292', '239', '445', '14', '249', '281']
['381', '518', '33', '464', '380', '402', '343', '420', '302', '463', '202', '86', '372', '280', '359', '436', '59', '456', '36', '450', '210', '168', '204', '296']
['381', '146', '164', '71', '192', '407', '191', '81', '24', '387', '338', '478', '344', '500', '392', '356', '57', '124', '163', '93', '314', '395', '312', '468']
['381', '132', '497', '25', '64', '348', '527', '337', '220', '203', '141', '27', '119', '362', '10', '65', '233', '410', '247', '153', '261', '253', '310', '332']
['381', '503', '439', '327', '384', '237', '260', '427', '52', '521', '382', '306', '275', '113', '172', '401', '378', '32', '216', '196', '176', '68', '361', '125']
['381', '334', '501', '243', '506', '9', '399', '267', '118', '83', '350', '137', '166', '510', '393', '156', '54', '67', '15', '360', '278', '328', '519', '112']
['381', '390', '385', '212', '508', '162', '152', '265', '398', '368', '167', '97', '525', '404', '336', '471', '448', '26', '435', '405', '486', '325', '335', '147']
['381', '47', '229', '79', '66', '205', '84', '262', '22', '438', '217', '347', '222', '95', '454', '20', '39', '520', '41', '423', '242', '53', '89', '58']
['381', '208', '509', '49', '116', '268', '352', '175', '197', '408', '301', '194', '369', '264', '469', '345', '413', '447', '273', '103', '227', '138', '298', '107']
['381', '324', '155', '346', '109', '271', '186', '462', '470', '34', '307', '248', '475', '148', '373', '320', '154', '88', '200', '417', '46', '185', '211', '19']
['381', '92', '62', '56', '412', '441', '29', '451', '351', '87', '474', '91', '498', '457', '70', '467', '449', '223', '142', '99', '120', '516', '330', '287']
['381', '364', '333', '244', '115', '12', '234', '209', '80', '409', '424', '477', '313', '174', '78', '123', '484', '94', '90', '193', '514', '131', '406', '235']
['381', '228', '133', '215', '96', '226', '394', '426', '342', '218', '291', '403', '339', '21', '269', '279', '512', '491', '318', '183', '388', '377', '35', '225']
['381', '499', '105', '453', '17', '419', '331', '308', '160', '55', '207', '482', '177', '517', '481', '493', '358', '528', '252', '38', '144', '130', '504', '18']
['381', '488', '198', '411', '515', '371', '524', '322', '490', '11', '50', '213', '487', '230', '73', '341', '459', '129', '386', '8', '143', '161', '85', '182']
['381', '293', '151', '140', '257', '355', '286', '149', '511', '316', '165', '245', '187', '246', '157', '415', '430', '72', '329', '315', '63', '502', '100', '418']
['381', '139', '195', '110', '75', '76', '128', '379', '51', '150', '259', '201', '98', '37', '256', '270', '421', '169', '214', '489', '122', '102', '425', '326']
['381', '465', '496', '300', '3', '305', '442', '461', '422', '16', '13', '400', '365', '179', '288', '366', '473', '251', '44', '460', '45', '241', '284', '2']
['381', '522', '77', '389', '452', '69', '299', '254', '505', '429', '443', '240', '303', '274', '127', '189', '43', '319', '321', '444', '349', '523', '238', '376']
['381', '263', '309', '272', '184', '145', '121', '295', '277', '221', '171', '158', '458', '236', '290', '479', '111', '178', '1', '82', '231', '181', '396', '104']
['432', '285', '283', '106', '446', '5', '480', '414', '353', '224', '31', '466', '437', '40', '370', '136', '30', '219', '304', '255', '354', '28', '323', '494']
['432', '108', '375', '170', '507', '232', '294', '61', '495', '485', '428', '492', '74', '266', '159', '258', '513', '472', '276', '101', '48', '297', '60', '433']
['432', '367', '173', '476', '206', '357', '431', '416', '397', '23', '340', '363', '117', '374', '282', '126', '4', '199', '292', '239', '445', '14', '249', '281']
['432', '518', '33', '464', '380', '402', '343', '420', '302', '463', '202', '86', '372', '280', '359', '436', '59', '456', '36', '450', '210', '168', '204', '296']
['432', '146', '164', '71', '192', '407', '191', '81', '24', '387', '338', '478', '344', '500', '392', '356', '57', '124', '163', '93', '314', '395', '312', '468']
['432', '132', '497', '25', '64', '348', '527', '337', '220', '203', '141', '27', '119', '362', '10', '65', '233', '410', '247', '153', '261', '253', '310', '332']
['432', '503', '439', '327', '384', '237', '260', '427', '52', '521', '382', '306', '275', '113', '172', '401', '378', '32', '216', '196', '176', '68', '361', '125']
['432', '334', '501', '243', '506', '9', '399', '267', '118', '83', '350', '137', '166', '510', '393', '156', '54', '67', '15', '360', '278', '328', '519', '112']
['432', '390', '385', '212', '508', '162', '152', '265', '398', '368', '167', '97', '525', '404', '336', '471', '448', '26', '435', '405', '486', '325', '335', '147']
['432', '47', '229', '79', '66', '205', '84', '262', '22', '438', '217', '347', '222', '95', '454', '20', '39', '520', '41', '423', '242', '53', '89', '58']
['432', '208', '509', '49', '116', '268', '352', '175', '197', '408', '301', '194', '369', '264', '469', '345', '413', '447', '273', '103', '227', '138', '298', '107']
['432', '324', '155', '346', '109', '271', '186', '462', '470', '34', '307', '248', '475', '148', '373', '320', '154', '88', '200', '417', '46', '185', '211', '19']
['432', '92', '62', '56', '412', '441', '29', '451', '351', '87', '474', '91', '498', '457', '70', '467', '449', '223', '142', '99', '120', '516', '330', '287']
['432', '364', '333', '244', '115', '12', '234', '209', '80', '409', '424', '477', '313', '174', '78', '123', '484', '94', '90', '193', '514', '131', '406', '235']
['432', '228', '133', '215', '96', '226', '394', '426', '342', '218', '291', '403', '339', '21', '269', '279', '512', '491', '318', '183', '388', '377', '35', '225']
['432', '499', '105', '453', '17', '419', '331', '308', '160', '55', '207', '482', '177', '517', '481', '493', '358', '528', '252', '38', '144', '130', '504', '18']
['432', '488', '198', '411', '515', '371', '524', '322', '490', '11', '50', '213', '487', '230', '73', '341', '459', '129', '386', '8', '143', '161', '85', '182']
['432', '293', '151', '140', '257', '355', '286', '149', '511', '316', '165', '245', '187', '246', '157', '415', '430', '72', '329', '315', '63', '502', '100', '418']
['432', '139', '195', '110', '75', '76', '128', '379', '51', '150', '259', '201', '98', '37', '256', '270', '421', '169', '214', '489', '122', '102', '425', '326']
