5
200
['454', '140', '102', '156', '213', '249', '467', '608', '967', '790', '857', '69', '128', '202', '247', '300', '359', '864', '76', '789', '876', '927', '266', '342', '369', '380', '466', '543', '573', '657', '822', '824', '849', '866', '888', '931', '99', '132', '245', '435', '482', '904', '909', '43', '49', '97', '165', '224', '539', '603', '626', '666', '710', '728', '770', '784', '905', '969', '974', '7', '153', '207', '340', '416', '449', '538', '928', '3', '11', '29', '203', '316', '368', '387', '398', '432', '524', '580', '612', '615', '628', '740', '881', '965', '14', '42', '64', '87', '96', '137', '295', '355', '431', '518', '532', '594', '639', '718', '744', '763', '827', '946', '951', '12', '85', '112', '228', '320', '336', '417', '511', '711', '802', '844', '861', '884', '953', '985', '103', '127', '209', '226', '386', '521', '566', '581', '708', '750', '843', '39', '56', '159', '184', '278', '315', '325', '328', '375', '404', '421', '459', '589', '637', '703', '713', '722', '738', '960', '972', '18', '95', '134', '199', '280', '298', '400', '419', '497', '508', '535', '574', '618', '673', '689', '715', '755', '771', '808', '809', '825', '845', '852', '896', '922', '948']
['454', '140']
['391', '434', '439', '462', '493', '537', '711', '720']
['784', '797', '827', '828', '875', '927', '979', '390']
['515', '573', '574', '588', '676']
['749', '772', '775', '391']
['424', '473', '747']
['969', '983', '392']
['601', '910', '914']
['979', '393']
['636', '749', '793']
['984', '394']
['473', '574', '692']
['892', '395']
['458', '476', '747']
['792', '396']
['528', '594', '605', '649']
['752', '936', '397']
['693', '773', '792']
['948', '398']
['434', '635', '672', '682', '698']
['790', '878', '932', '399']
['597', '700', '747', '751']
['888', '907', '400']
['428', '507', '626', '823']
['899', '902', '401']
['507', '525', '541', '547', '633']
['720', '903', '945', '402']
['622', '771', '953']
['963', '966', '403']
['442', '703', '834']
['901', '404']
['475', '496', '647', '741']
['927', '935', '405']
['655', '813']
['956', '406']
['569', '584', '645', '792']
['842', '848', '958', '407']
['443', '490', '565', '575', '718']
['778', '871', '900', '408']
['421', '446', '480', '487', '615', '618']
['715', '717', '725', '954', '960', '409']
['426', '588', '671', '862']
['886', '958', '410']
['786', '807', '940']
['995', '411']
['562', '566', '635', '706']
['879', '893', '922', '412']
['487', '575', '602', '621', '683']
['726', '750', '794', '983', '413']
['423', '633', '643', '719', '751']
['760', '919', '922', '924', '414']
['424', '630', '831']
['885', '953', '415']
['422', '462', '553', '570']
['743', '853', '937', '416']
['508', '665', '775']
['851', '914', '417']
['456', '564', '574', '575']
['965', '995', '418']
['653', '659', '702']
['898', '419']
['560', '593', '609']
['644', '420']
['466', '678', '783']
['840', '959', '421']
['646', '731', '738', '790']
['923', '970', '422']
['427', '560', '570', '583', '652', '665']
['715', '852', '890', '909', '423']
['643', '722', '744']
['859', '424']
['465', '472', '597', '605', '608']
['682', '736', '755', '945', '425']
['612', '668']
['819', '426']
['455', '608', '783', '865']
['868', '880', '427']
['459', '575', '643', '648']
['880', '895', '428']
['453', '481', '494', '546', '576']
['650', '735', '909', '429']
['485', '755', '816']
['917', '942', '430']
['513', '552']
['915', '431']
['536', '566', '588', '669']
['700', '831', '911', '432']
['516', '558', '764', '832']
['923', '987', '433']
['489', '540']
['579', '434']
['495', '614', '655', '778']
['801', '930', '936', '435']
['440', '494', '520', '548', '556', '610', '616']
['627', '654', '811', '855', '980', '436']
['482', '647', '683']
['755', '437']
['472', '492', '676']
['769', '981', '438']
['516', '647']
['729', '439']
['480', '665', '762']
['812', '440']
['484', '524', '570', '739']
['791', '806', '934', '441']
['518', '607', '703']
['928', '442']
['606']
['443']
['731', '957']
['444']
['500', '543', '614', '782', '799']
['808', '834', '856', '864', '445']
['528', '667', '724', '743', '755', '761']
['799', '826', '837', '871', '991', '446']
['557', '686']
['932', '447']
['485', '501', '561']
['622', '448']
['599', '836']
['449']
['767', '914']
['450']
['644', '682', '737', '870']
['875', '939', '952', '451']
['549', '787']
['945', '452']
['571', '713', '743']
['846', '453']
['663', '762', '771', '875']
['944', '981', '454']
['541', '566', '665', '824']
['905', '947', '990', '455']
['483', '816']
['841', '456']
['535', '605', '727', '744']
['759', '835', '457']
['459', '516', '563', '614']
['646', '846', '982', '458']
['482', '492', '544', '711']
['860', '877', '459']
['468', '670', '671', '672']
['746', '895', '987', '460']
['501', '508', '876']
['981', '461']
['523', '731']
['875', '462']
['811', '815', '834']
['888', '905', '463']
['496', '627', '732', '907']
['928', '964', '464']
['621', '689', '884']
['885', '916', '465']
['860']
['466']
['514', '591']
['663', '467']
['628', '752', '925']
['961', '468']
['546', '572', '580', '749']
['793', '921', '952', '469']
['576', '594', '643']
['798', '809', '470']
['543', '646', '684', '711', '719']
['840', '955', '993', '471']
['563', '749', '758', '777', '803']
['878', '967', '969', '472']
['836', '947']
['473']
['580', '618', '687', '784']
['872', '981', '474']
['480', '498', '518']
['666', '765', '475']
['609', '752', '960']
['965', '476']
['757', '796', '837']
['958', '477']
['542', '612', '625', '646', '742', '896']
['899', '907', '917', '922', '478']
['527', '591', '688', '757']
['852', '868', '479']
['609', '640', '660', '860']
['876', '975', '480']
['557', '645']
['950', '481']
['502', '730', '778', '866']
['896', '991', '482']
['569', '614', '665', '727', '742']
['820', '830', '885', '901', '483']
['609', '664', '815']
['869', '484']
['537', '832']
['485']
['501', '765', '847']
['921', '486']
['547', '587', '663', '863']
['877', '907', '955', '487']
['555', '642', '675']
['843', '488']
['519', '529', '572']
['689', '808', '489']
['666', '679']
['490']
['524', '572', '716']
['726', '974', '491']
['499', '618']
['492']
['529', '557', '563']
['726', '897', '493']
['659', '795']
['935', '494']
['607', '730', '764', '798']
['856', '902', '495']
['507', '696', '873']
['909', '972', '496']
['722', '868', '913']
['965', '497']
['705', '760']
['911', '498']
['556', '634', '826']
['899', '994', '499']
['506', '751', '823', '824']
['835', '841', '991', '500']
['514', '535', '905']
['929', '501']
['516', '671', '769']
['808', '502']
['528', '584', '605', '678']
['792', '902', '959', '503']
['559', '604', '641']
['687', '839', '504']
['706', '764']
['505']
['600', '669', '683', '717', '722']
['732', '908', '920', '995', '506']
['519', '539', '652']
['931', '934', '507']
['586', '599', '679']
['828', '989', '508']
['567', '880']
['898', '509']
['609', '792', '831']
['979', '510']
['658', '684', '709', '717', '785']
['806', '876', '933', '511']
['582', '710', '901']
['945', '953', '512']
['517', '667']
['513']
['609', '756', '758', '829']
['977', '981', '995', '514']
['690', '784', '807']
['950', '515']
['534', '935']
['996', '516']
['527', '553', '566', '689']
['826', '980', '517']
['574', '592', '701']
['765', '518']
['624', '811', '875', '878']
['892', '928', '519']
['631', '704', '824', '837']
['854', '886', '988', '520']
['968']
['521']
['571', '632', '890']
['967', '522']
['586', '682', '820']
['871', '523']
['732', '914', '919']
['957', '975', '524']
['878', '905']
['954', '525']
['662', '713', '832']
['961', '526']
['610', '700', '771']
['775', '936', '527']
['564', '757', '841']
['912', '924', '528']
['747', '992']
['529']
['623', '652', '794']
['831', '925', '530']
['534', '587', '703', '832', '872', '877']
['923', '937', '952', '978', '993', '531']
['803', '870']
['532']
['544', '564', '713', '772']
['794', '835', '533']
['625', '627', '682', '713']
['867', '926', '976', '534']
['567', '691', '703', '905']
['953', '954', '987', '535']
['737', '769', '848']
['859', '902', '536']
['631', '676', '759', '786']
['872', '879', '982', '537']
['789', '874', '895', '898']
['920', '928', '941', '538']
['576', '659', '673', '690']
['800', '903', '539']
['682', '759']
['775', '540']
['552', '664', '717', '749', '762']
['771', '800', '923', '954', '541']
['576', '645', '672']
['712', '542']
['668', '685', '751']
['782', '962', '543']
['569', '826', '840']
['843', '544']
['631', '774', '868']
['920', '545']
['721', '799', '878']
['884', '955', '546']
['614', '638']
['872', '547']
['869', '936']
['939', '548']
['651', '669', '730']
['869', '883', '549']
['586', '645', '689']
['901', '550']
['866', '925']
['935', '551']
['664', '754', '791', '857']
['917', '936', '552']
['661', '668']
['869', '553']
['614', '916']
['939', '554']
['594', '625', '660', '680']
['711', '791', '902', '555']
['612', '915']
['556']
['602', '625', '888', '937']
['939', '961', '972', '557']
['585', '606', '618']
['995', '558']
['580', '671', '861']
['981', '559']
['639', '686', '768', '816']
['903', '979', '560']
['993']
['561']
['622', '823']
['562']
['655', '756']
['812', '563']
['820', '823', '854']
['881', '913', '564']
['627', '726', '783']
['793', '841', '565']
['659', '790']
['877', '566']
['869', '930']
['970', '567']
['595', '804']
['568']
['604', '613', '775']
['809', '569']
['581', '752', '837']
['909', '927', '570']
['865']
['571']
['602', '651', '911']
['967', '572']
['648', '750', '781', '816']
['890', '969', '987', '573']
['582', '846', '953']
['968', '981', '574']
['754']
['575']
['591', '765', '862']
['871', '892', '576']
['647', '715', '769', '813']
['887', '917', '577']
['583', '609', '627', '687']
['753', '759', '578']
['615', '738', '772']
['888', '916', '579']
['595', '605', '684', '719', '876']
['893', '914', '995', '580']
['782', '798']
['929', '581']
['595', '680', '744', '800']
['807', '841', '930', '582']
['627', '634', '648']
['691', '993', '583']
['686', '713', '760', '869']
['948', '954', '994', '584']
['601', '631', '888', '933']
['969', '993', '585']
['615', '676', '711', '839']
['914', '927', '586']
['718', '847']
['971', '587']
['705', '885']
['890', '588']
['749', '820']
['904', '589']
['596', '646', '714', '795']
['953', '960', '590']
['761', '772', '774']
['852', '867', '591']
['603', '607', '675', '725']
['727', '769', '779', '592']
['780', '859']
['889', '593']
['706', '744', '801', '878']
['897', '907', '594']
['734']
['595']
['615', '794', '970']
['979', '596']
['715', '735', '739', '740']
['806', '938', '597']
['673', '794', '841', '873']
['876', '952', '598']
['647', '801', '805']
['858', '914', '599']
['616', '641', '869', '871']
['874', '888', '987', '600']
['721', '826']
['877', '601']
['807', '816', '863']
['983', '602']
['670', '673', '699']
['968', '603']
['644', '937']
['604']
['627', '893']
['926', '605']
['658', '699', '701', '732']
['879', '893', '606']
['683', '775']
['607']
['680', '801']
['944', '608']
['658', '746', '916']
['975', '609']
['744']
['610']
['620', '650']
['611']
['766', '842']
['612']
['622', '682', '800']
['802', '613']
['665', '669', '694', '722']
['792', '831', '996', '614']
['750', '776', '858']
['944', '950', '615']
['649', '664', '731', '774', '827', '872']
['875', '892', '977', '981', '984', '616']
['803', '830']
['942', '618']
['993']
['619']
['629', '651', '867']
['872', '620']
['778', '805']
['927', '621']
['709', '739']
['622']
['823', '890']
['900', '623']
['702', '798']
['624']
['644', '739', '796', '854']
['855', '890', '974', '625']
['826', '875', '885', '887', '914']
['937', '944', '995', '626']
['768', '878']
['957', '627']
['643', '783', '940']
['976', '628']
['684', '717', '735', '736']
['778', '827', '961', '629']
['657']
['630']
['653', '660', '691']
['754', '631']
['678', '839']
['896', '632']
['870', '884']
['955', '633']
['727', '808', '861', '895']
['900', '915', '634']
['700', '711', '926']
['948', '635']
['809', '939']
['962', '636']
['781', '791']
['637']
['735', '747']
['638']
['739', '759', '826', '835']
['873', '960', '639']
['652']
['640']
['657', '658', '659']
['968', '642']
['695', '836']
['949', '643']
['772', '805']
['901', '644']
['746', '876']
['645']
['808']
['646']
['676', '803', '882']
['900', '941', '647']
['679', '740']
['956', '648']
['711', '782', '784']
['859', '969', '649']
['822', '980']
['990', '650']
['691', '706']
['651']
['658', '859', '931']
['980', '652']
['708', '758', '773']
['880', '973', '655']
['790', '845']
['962', '656']
['806', '832', '840']
['843', '919', '657']
['869']
['658']
['710', '752', '814']
['924', '659']
['720', '793']
['660']
['907']
['661']
['793', '924']
['662']
['733', '844', '848']
['894', '663']
['835']
['664']
['797']
['665']
['734', '921']
['924', '666']
['702', '887']
['667']
['686', '745', '815']
['882', '927', '668']
['677', '710']
['669']
['671', '878', '889']
['933', '670']
['764', '768', '855', '861']
['897', '909', '671']
['681', '706', '779']
['850', '672']
['728', '777', '889']
['915', '950', '673']
['685', '738']
['827', '674']
['694', '986']
['675']
['763', '814']
['676']
['704', '802']
['905', '677']
['696', '802', '819', '860']
['914', '994', '678']
['775', '810', '885']
['943', '679']
['815', '846']
['924', '680']
['739', '825']
['681']
['878']
['682']
['758', '841']
['875', '683']
['687']
['684']
['741', '812']
['685']
['932', '940', '952']
['979', '686']
['737', '772', '779']
['807', '687']
['811', '896', '929']
['951', '688']
['921']
['689']
['756', '813']
['690']
['802']
['691']
['730', '873', '883']
['966', '990', '692']
['727', '762', '864']
['888', '922', '693']
['726', '846']
['885', '694']
['702', '796']
['813', '695']
['713', '836']
['996', '696']
['751', '839', '952']
['969', '971', '697']
['797', '879', '887']
['901', '964', '698']
['772', '892']
['958', '699']
['764']
['700']
['831', '928']
['956', '701']
['712', '735', '773']
['946', '702']
['758', '871']
['703']
['736', '776']
['903', '704']
['753', '893']
['705']
['801', '816', '842']
['996', '706']
['720', '817']
['971', '707']
['714', '952']
['708']
['773', '858']
['900', '709']
['757', '803', '856', '862']
['899', '962', '710']
['786', '837', '852']
['877', '888', '711']
['760', '905', '908']
['957', '712']
['866', '936']
['988', '713']
['737', '785']
['825', '714']
['734', '745', '774']
['780', '859', '715']
['745', '809']
['892', '716']
['803', '821', '885']
['935', '717']
['758', '761']
['718']
['740', '895']
['719']
['750', '825', '843']
['901', '720']
['728', '742']
['721']
['778', '797']
['893', '722']
['809', '817']
['847', '723']
['748', '829']
['724']
['758', '836', '871', '914']
['921', '945', '725']
['945']
['726']
['848', '912']
['727']
['876', '922']
['728']
['893']
['730']
['809', '812', '840']
['970', '731']
['834', '903']
['973', '732']
['752', '788']
['733']
['758', '898']
['734']
['879']
['735']
['771', '852']
['924', '736']
['874', '938']
['737']
['769', '906']
['912', '738']
['780', '801']
['955', '739']
['761', '764']
['897', '740']
['744']
['741']
['781', '993']
['742']
['809', '860']
['996', '743']
['771', '869']
['884', '744']
['767']
['745']
['868', '886']
['746']
['853', '874', '898']
['953', '968', '747']
['829']
['748']
['797', '846']
['749']
['851', '905', '926']
['945', '991', '750']
['828', '954']
['751']
['832', '907']
['752']
['907', '981']
['753']
['818', '943']
['990', '754']
['975']
['755']
['800', '844', '899']
['926', '756']
['950']
['758']
['770', '941', '954']
['962', '759']
['796', '798']
['867', '760']
['766', '805', '818']
['856', '761']
['858', '881']
['762']
['807', '859']
['763']
['849', '969']
['764']
['840']
['765']
['786', '879']
['922', '766']
['840', '869', '943']
['982', '767']
['791', '801', '886']
['954', '770']
['813', '876', '960']
['961', '772']
['806', '890', '924']
['950', '958', '773']
['835', '888', '962']
['975', '978', '774']
['879']
['777']
['862', '882', '912', '915']
['932', '936', '980', '779']
['819', '820', '850']
['854', '892', '780']
['863', '872']
['888', '781']
['946', '970']
['992', '782']
['876', '919']
['783']
['809', '891']
['784']
['798', '802', '821']
['942', '786']
['989']
['787']
['927']
['789']
['797', '919', '945']
['954', '961', '790']
['895', '902']
['989', '791']
['854', '869']
['929', '792']
['808', '817', '888']
['895', '793']
['844', '978']
['794']
['825', '861']
['795']
['797', '950', '970']
['972', '990', '796']
['858', '908', '976']
['991', '994', '797']
['841', '927']
['798']
['818', '905']
['799']
['924']
['800']
['812', '832']
['801']
['837', '876']
['941', '802']
['807', '962']
['803']
['836']
['805']
['832']
['806']
['813', '907']
['807']
['831', '911']
['978', '808']
['824', '847']
['809']
['968']
['811']
['910']
['812']
['832', '836']
['882', '813']
['849', '910']
['941', '815']
['919']
['816']
['842', '913']
['915', '817']
['883', '992']
['818']
['862', '907']
['913', '819']
['902', '928']
['976', '821']
['992']
['822']
['858']
['823']
['993']
['824']
['831', '977']
['825']
['906', '987']
['826']
['845', '911', '933']
['949', '977', '827']
['922', '933']
['978', '828']
['954', '957']
['829']
['849', '952']
['971', '830']
['897']
['831']
['965']
['832']
['909', '961']
['977', '833']
['846']
['834']
['873', '894']
['979', '835']
['993']
['836']
['893', '983']
['991', '837']
['906', '995']
['838']
['846', '932']
['994', '839']
['880', '935']
['960', '840']
['920']
['842']
['869']
['843']
['872', '895']
['978', '844']
['955', '980']
['845']
['856', '909', '943']
['969', '846']
['858', '882', '948']
['989', '990', '847']
['918']
['848']
['928', '976']
['849']
['878']
['850']
['854', '882']
['944', '852']
['862']
['853']
['939']
['854']
['897']
['855']
['964']
['856']
['945', '990']
['857']
['920']
['858']
['867', '907']
['859']
['930']
['861']
['873', '883']
['863']
['958']
['864']
['873', '956']
['866']
['892']
['867']
['883', '917', '949']
['957', '984', '868']
['893', '920', '957']
['970', '869']
['991']
['871']
['993']
['872']
['898']
['873']
['905']
['879']
['973', '977']
['880']
['994']
['884']
['921', '936']
['961', '886']
['933', '934']
['981', '887']
['966']
['889']
['908', '922']
['950', '890']
['984']
['891']
['918']
['892']
['914']
['894']
['921']
['899']
['928', '950']
['901']
['941']
['902']
['967']
['904']
['924', '964']
['994', '905']
['987']
['906']
['945']
['907']
['912', '948']
['958', '908']
['967', '992']
['911']
['921', '972']
['912']
['978', '994']
['913']
['980']
['915']
['945']
['916']
['991']
['917']
['934', '990']
['919']
['953']
['925']
['982']
['926']
['981']
['927']
['969', '983']
['929']
['935', '941', '945']
['947', '930']
['992']
['933']
['942', '944']
['934']
['973']
['935']
['979']
['936']
['995']
['942']
['966']
['944']
['993']
['946']
['967']
['949']
['988', '995']
['950']
['963']
['951']
['956']
['952']
['971']
['954']
['983']
['958']
['983']
['959']
['974', '986']
['993', '961']
['976']
['962']
['992']
['966']
['996']
['977']
['991']
['980']
['990', '995']
['982']
